1979.0416666666667	-0.306047162274	0.0466180108975	1979	1
1979.125	-0.574030688221	0.0494693084944	1979	2
1979.2083333333335	-0.322587499641	0.0490999058376	1979	3
1979.2916666666667	-0.288092070279	0.0483934942358	1979	4
1979.375	-0.368949790271	0.0482093007534	1979	5
1979.4583333333335	-0.294153108231	0.0476807185208	1979	6
1979.5416666666667	-0.37087106112	0.04701493096	1979	7
1979.625	-0.288189749148	0.0469651194833	1979	8
1979.7083333333335	-0.171084516403	0.0463476091892	1979	9
1979.7916666666667	-0.215762306782	0.045753138828	1979	10
1979.875	-0.134408018953	0.0476069640733	1979	11
1979.9583333333335	0.0348947672467	0.0497083550708	1979	12
1980.0416666666667	-0.130930732614	0.0498471834094	1980	1
1980.125	-0.061169600134	0.0492670439374	1980	2
1980.2083333333335	-0.174134334817	0.0488011893426	1980	3
1980.2916666666667	-0.144108671069	0.0482645183515	1980	4
1980.375	-0.120419924523	0.0477442829198	1980	5
1980.4583333333335	-0.233350926898	0.0472346826892	1980	6
1980.5416666666667	-0.195394407857	0.0469480470136	1980	7
1980.625	-0.234090611714	0.046468430435	1980	8
1980.7083333333335	-0.212476963147	0.0460392608972	1980	9
1980.7916666666667	-0.286397766652	0.0455946849879	1980	10
1980.875	-0.126699730374	0.0451542773108	1980	11
1980.9583333333335	-0.226994785902	0.0448034106758	1980	12
1981.0416666666667	0.070589335868	0.0443920627575	1981	1
1981.125	-0.098307539505	0.0441709453873	1981	2
1981.2083333333335	-0.0648712695711	0.0454719511359	1981	3
1981.2916666666667	-0.214779338737	0.0450738492171	1981	4
1981.375	-0.198879831172	0.0448608184062	1981	5
1981.4583333333335	-0.104618297893	0.0445315798409	1981	6
1981.5416666666667	-0.0662158928269	0.0441617712413	1981	7
1981.625	-0.0166667504461	0.0440708570121	1981	8
1981.7083333333335	-0.18698709278	0.0440723386078	1981	9
1981.7916666666667	-0.289728489831	0.0440131596051	1981	10
1981.875	-0.181537220671	0.0441271212246	1981	11
1981.9583333333335	0.041667625818	0.0439134408244	1981	12
1982.0416666666667	-0.386680962761	0.0428587528652	1982	1
1982.125	-0.345532135154	0.0423980421652	1982	2
1982.2083333333335	-0.498089760411	0.0413643581111	1982	3
1982.2916666666667	-0.311149903638	0.0408207933781	1982	4
1982.375	-0.219700213831	0.0405245391963	1982	5
1982.4583333333335	-0.352534811209	0.0398558041622	1982	6
1982.5416666666667	-0.278692384883	0.039932720063	1982	7
1982.625	-0.461017295563	0.03993579145	1982	8
1982.7083333333335	-0.306978505475	0.0399431090176	1982	9
1982.7916666666667	-0.253738415114	0.0399717457491	1982	10
1982.875	-0.280489782696	0.0382264400897	1982	11
1982.9583333333335	-0.0290197337505	0.03679062549	1982	12
1983.0416666666667	0.0476891314432	0.035487123787	1983	1
1983.125	-0.063214070289	0.0352709640797	1983	2
1983.2083333333335	-0.129411405393	0.036031627861	1983	3
1983.2916666666667	-0.19695797053	0.036202987645	1983	4
1983.375	-0.0600670167763	0.0367679536629	1983	5
1983.4583333333335	-0.140234508637	0.0368239982337	1983	6
1983.5416666666667	-0.266616171673	0.0368281323628	1983	7
1983.625	-0.0622264764633	0.0366705957415	1983	8
1983.7083333333335	-0.0453812468453	0.0366183240976	1983	9
1983.7916666666667	-0.255215921663	0.0365088509056	1983	10
1983.875	-0.103165052741	0.0364131495114	1983	11
1983.9583333333335	-0.185243196074	0.0364575065846	1983	12
1984.0416666666667	-0.191002775456	0.0371237130574	1984	1
1984.125	-0.350678906903	0.0350598488163	1984	2
1984.2083333333335	-0.232758686952	0.0353679487225	1984	3
1984.2916666666667	-0.347792091441	0.0358963662319	1984	4
1984.375	-0.0526362286999	0.035494069009	1984	5
1984.4583333333335	-0.391530702425	0.0356302127628	1984	6
1984.5416666666667	-0.332528785766	0.035683540079	1984	7
1984.625	-0.199501937688	0.0352045772516	1984	8
1984.7083333333335	-0.1649433937	0.0352370623429	1984	9
1984.7916666666667	-0.348432309371	0.0353278549787	1984	10
1984.875	-0.385216454692	0.0335464896053	1984	11
1984.9583333333335	-0.499992658859	0.0308423471456	1984	12
1985.0416666666667	-0.222910256411	0.0300438090701	1985	1
1985.125	-0.460794887122	0.031941527299	1985	2
1985.2083333333335	-0.327138495885	0.032051698499	1985	3
1985.2916666666667	-0.355948530306	0.0320490119893	1985	4
1985.375	-0.321678830041	0.0323639133386	1985	5
1985.4583333333335	-0.285408423187	0.0326050146234	1985	6
1985.5416666666667	-0.406090046674	0.032410136772	1985	7
1985.625	-0.238476387393	0.0324345352611	1985	8
1985.7083333333335	-0.267834010487	0.0323916919099	1985	9
1985.7916666666667	-0.286879643599	0.032410093834	1985	10
1985.875	-0.374730862012	0.0328428381648	1985	11
1985.9583333333335	-0.247193322365	0.0328538881537	1985	12
1986.0416666666667	-0.22997816806	0.0328532144484	1986	1
1986.125	-0.127907757849	0.0328807838974	1986	2
1986.2083333333335	-0.245642820014	0.0315921645093	1986	3
1986.2916666666667	-0.23318803389	0.0316138237886	1986	4
1986.375	-0.234694020538	0.0313759176768	1986	5
1986.4583333333335	-0.336271082266	0.031655280598	1986	6
1986.5416666666667	-0.315784309406	0.031651771996	1986	7
1986.625	-0.277432431555	0.0316673295601	1986	8
1986.7083333333335	-0.319605734649	0.0317954018067	1986	9
1986.7916666666667	-0.259087207565	0.0317480169557	1986	10
1986.875	-0.309597968313	0.0321629394236	1986	11
1986.9583333333335	-0.288966802806	0.0321639522976	1986	12
1987.0416666666667	-0.193099583151	0.0325730187918	1987	1
1987.125	-0.135764167964	0.0306688361532	1987	2
